1, 1614.86
2, 1662.43
3, 1662.43
4, 1731.44
5, 1731.44
6, 1796.87
7, 1796.87
8, 1844.67
9, 1844.67
10, 1892.33
11, 1892.33
12, 1930.05
13, 1930.05
14, 1952.83
15, 1952.83
16, 1992.51
17, 1992.51
18, 2012.37
19, 2012.37
20, 2032.11
21, 2032.11
22, 2059.1
23, 2059.1
24, 2082.23
25, 2082.23
26, 2100.57
27, 2100.57
28, 2111.76
29, 2111.76
30, 2131.78
31, 2131.78
32, 2140.2
33, 2140.2
34, 2158.19
35, 2158.19
36, 2169.34
37, 2169.34
38, 2177.98
39, 2177.98
40, 2182.77
41, 2182.77
42, 2195.48
43, 2195.48
44, 2200.69
45, 2200.69
46, 2210.37
47, 2210.37
48, 2219.99
49, 2219.99
50, 2229.16
51, 2229.16
52, 2233.49
53, 2233.49
54, 2240.73
55, 2240.73
56, 2246.59
57, 2246.59
58, 2251.53
59, 2251.53
60, 2255.62
61, 2255.62
62, 2261
63, 2261
64, 2265.32
65, 2265.32
66, 2268.65
67, 2268.65
68, 2275.41
69, 2275.41
70, 2284.03
71, 2284.03
72, 2289.94
73, 2289.94
74, 2293.02
75, 2293.02
76, 2298.85
77, 2298.85
78, 2302.47
79, 2302.47
80, 2305.62
81, 2305.62
82, 2309.59
83, 2309.59
84, 2311.42
85, 2311.42
86, 2314.82
87, 2314.82
88, 2318.05
89, 2318.05
90, 2322.49
91, 2322.49
92, 2326.81
93, 2326.81
94, 2332.37
95, 2332.37
96, 2335.26
97, 2335.26
98, 2345.71
99, 2345.71
100, 2350.58
101, 2350.58
102, 2354.35
103, 2354.35
104, 2355.25
105, 2355.25
106, 2357.14
107, 2357.14
108, 2360.24
109, 2360.24
110, 2363.43
111, 2363.43
112, 2365.92
113, 2365.92
114, 2367.42
115, 2367.42
116, 2371.46
117, 2371.46
118, 2373.44
119, 2373.44
120, 2377.59
121, 2377.59
122, 2380.89
123, 2380.89
124, 2383.23
125, 2383.23
126, 2385.64
127, 2385.64
128, 2390.24
129, 2390.24
130, 2392.67
131, 2392.67
132, 2395.03
133, 2395.03
134, 2396.8
135, 2396.8
136, 2398.95
137, 2398.95
138, 2401.91
139, 2401.91
140, 2404.02
141, 2404.02
142, 2406.81
143, 2406.81
144, 2408.14
145, 2408.14
146, 2410.93
147, 2410.93
148, 2411.54
149, 2411.54
150, 2415.1
151, 2415.1
152, 2417.05
153, 2417.05
154, 2418.22
155, 2418.22
156, 2418.7
157, 2418.7
158, 2422.34
159, 2422.34
160, 2423.79
161, 2423.79
162, 2426.27
163, 2426.27
164, 2428.51
165, 2428.51
166, 2429.59
167, 2429.59
168, 2431.71
169, 2431.71
170, 2433.59
171, 2433.59
172, 2435.16
173, 2435.16
174, 2436.33
175, 2436.33
176, 2438.26
177, 2438.26
178, 2439.59
179, 2439.59
180, 2439.95
181, 2439.95
182, 2441.29
183, 2441.29
184, 2443.76
185, 2443.76
186, 2446.02
187, 2446.02
188, 2447.27
189, 2447.27
190, 2448.67
191, 2448.67
192, 2449.92
193, 2449.92
194, 2451.41
195, 2451.41
196, 2451.62
197, 2451.62
198, 2451.98
199, 2451.98
200, 2452.99
201, 2452.99
202, 2453.87
203, 2453.87
204, 2455.93
205, 2455.93
206, 2457.35
207, 2457.35
208, 2458.12
209, 2458.12
210, 2459.22
211, 2459.22
212, 2460.27
213, 2460.27
214, 2461.44
215, 2461.44
216, 2464.03
217, 2464.03
218, 2464.94
219, 2464.94
220, 2466.31
221, 2466.31
222, 2467.62
223, 2467.62
224, 2468.3
225, 2468.3
226, 2469.34
227, 2469.34
228, 2470.29
229, 2470.29
230, 2471.56
231, 2471.56
232, 2471.73
233, 2471.73
234, 2473.11
235, 2473.11
236, 2474.49
237, 2474.49
238, 2475.46
239, 2475.46
240, 2476.03
241, 2476.03
242, 2477.54
