1, 1.0713e+06
2, 837422
3, 837422
4, 732036
5, 732036
6, 619109
7, 619109
8, 506183
9, 506183
10, 432921
11, 432921
12, 362265
13, 362265
14, 320838
15, 320838
16, 281491
17, 281491
18, 250678
19, 250678
20, 228324
21, 228324
22, 204404
23, 204404
24, 180589
25, 180589
26, 158289
27, 158289
28, 151123
29, 151123
30, 139760
31, 139760
32, 130493
33, 130493
34, 119310
35, 119310
36, 113321
37, 113321
38, 109637
39, 109637
40, 103165
41, 103165
42, 97990.2
43, 97990.2
44, 96055.2
45, 96055.2
46, 93933.9
47, 93933.9
48, 91487.3
49, 91487.3
50, 87019.1
51, 87019.1
52, 85085
53, 85085
54, 82986.6
55, 82986.6
56, 82588.9
57, 82588.9
58, 80975.6
59, 80975.6
60, 79005.4
61, 79005.4
62, 78571.1
63, 78571.1
64, 77161.3
65, 77161.3
66, 76822.7
67, 76822.7
68, 74924.4
69, 74924.4
70, 72118.9
71, 72118.9
72, 70948.6
73, 70948.6
74, 70855.5
75, 70855.5
76, 70307.4
77, 70307.4
78, 68928.9
79, 68928.9
80, 67693.4
81, 67693.4
82, 66587.9
83, 66587.9
84, 66271.2
85, 66271.2
86, 64504.2
87, 64504.2
88, 63781.6
89, 63781.6
90, 62946.4
91, 62946.4
92, 62232.2
93, 62232.2
94, 61192.6
95, 61192.6
96, 60480.6
97, 60480.6
98, 59841.3
99, 59841.3
100, 59224.8
101, 59224.8
102, 58948.4
103, 58948.4
104, 58316.2
105, 58316.2
106, 58150
107, 58150
108, 57712
109, 57712
110, 57568.9
111, 57568.9
112, 57512.9
113, 57512.9
114, 57219.6
115, 57219.6
116, 57085.9
117, 57085.9
118, 56762.3
119, 56762.3
120, 56669.7
121, 56669.7
122, 55466
123, 55466
124, 54417.4
125, 54417.4
126, 54344.3
127, 54344.3
128, 53442.7
129, 53442.7
130, 53098.4
131, 53098.4
132, 52497.7
133, 52497.7
134, 52212.1
135, 52212.1
136, 52067.7
137, 52067.7
138, 51514
139, 51514
140, 51322
141, 51322
142, 51169
143, 51169
144, 51007.8
145, 51007.8
146, 50576.5
147, 50576.5
148, 50441.1
149, 50441.1
150, 50316.3
151, 50316.3
152, 50025.5
153, 50025.5
154, 49700.6
155, 49700.6
156, 49481.9
157, 49481.9
158, 49272.4
